Iteration;f0;f1;f2;x0;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;__highlight_color;__filter;nds_rank
143;0.20745647;0.8366775;1.1320353;0.58568585;0.84526896;0.55324095;0.80609983;0.507223;0.21118516;0.6903797;0.12903088;0.5497016;0.38368762;0.51423836;0.72980946;;0;45
144;2.0418832;0.44056436;0.0062151207;0.0018941602;0.13528556;0.24478209;0.8096701;0.07705059;0.025622176;0.3502845;0.16303441;0.25792816;0.035376668;0.5375505;0.8347893;;0;20
145;1.1516802;1.0493524;0.07275897;0.029707832;0.47042432;0.7600527;0.59958833;0.21274717;0.50075126;0.30502972;0.725279;0.7439019;0.9034658;0.7957675;0.5341884;;0;23
146;0.31412232;1.1981347;0.33259344;0.16700423;0.8367673;0.78434896;0.50979507;0.7371764;0.5582154;0.5025656;0.51501393;0.73670053;0.75420666;0.37032253;0.5649316;;0;24
147;0.3392742;1.5291848;1.0866104;0.38610598;0.8610071;0.7113238;0.702489;0.20957536;0.3586829;0.9324502;0.32087967;0.9951143;0.37272066;0.16809115;0.8546711;;0;42
148;1.0838169;0.2753019;1.2628175;0.5386094;0.15835953;0.7451811;0.77016103;0.09819855;0.13178751;0.3083451;0.7999769;0.40548176;0.43844274;0.7905793;0.3190111;;0;47
149;1.6112443;0.6846142;0.32034475;0.11521737;0.25578368;0.4172287;0.21864092;0.5723342;0.22127211;0.66804934;0.37140986;0.199718;0.89374554;0.1803827;0.032394722;;0;26
150;0.2802765;1.3510507;0.9596459;0.3868684;0.86977977;0.8743281;0.042846978;0.4927683;0.44410205;0.202212;0.715725;0.7870704;0.6318091;0.19510363;0.5217016;;0;27
151;1.1080914;1.0757082;0.57551533;0.2270928;0.49056038;0.82148147;0.7406842;0.511973;0.14006576;0.86167514;0.62543553;0.42589903;0.42182383;0.05493879;0.4700077;;0;23
152;0.74155176;1.6311064;0.21612836;0.07642205;0.7283553;0.3307364;0.42475754;0.121545404;0.7041566;0.27992648;0.07737434;0.21878545;0.101316445;0.84343165;0.44990975;;0;33
153;1.3824062;1.4260093;0.66107464;0.20455721;0.5098833;0.16729005;0.18146543;0.03591152;0.5385969;0.06697337;0.44476146;0.3954395;0.91468984;0.2958624;0.9990547;;0;33
154;0.23430707;1.471551;1.3431214;0.46700633;0.8994783;0.8109382;0.7287762;0.40154207;0.7921366;0.19742572;0.3698146;0.20351934;0.03200935;0.17263936;0.9893217;;0;49
155;1.1477386;1.4937972;0.47993782;0.15881307;0.58292913;0.120105244;0.6924702;0.8060075;0.22470668;0.7707453;0.045955226;0.78754926;0.82512814;0.31703475;0.8030898;;0;34
156;1.8514725;0.24357961;0.038809028;0.013228387;0.08327541;0.25936627;0.74113846;0.9850557;0.62974477;0.621403;0.08290692;0.29941845;0.65683365;0.44072515;0.0074392855;;0;22
157;0.02504759;0.08993976;1.9862881;0.9700987;0.8270872;0.212411;0.14897203;0.12888554;0.38283515;0.9529336;0.35391;0.5985679;0.33346048;0.9190998;0.9376216;;0;49
158;1.2481501;0.8185727;0.4978263;0.20494156;0.36953345;0.40452752;0.023614228;0.3459593;0.41888475;0.17256641;0.3215345;0.32333994;0.74607944;0.34750947;0.73024285;;0;26
159;1.4588702;1.5048851;0.52970135;0.15759106;0.5098833;0.33571157;0.99309254;0.038263284;0.7394918;0.06697337;0.47410807;0.3954395;0.91468984;0.2951723;0.95619875;;0;35
160;1.1823655;0.77542925;0.3582536;0.1579754;0.36953345;0.40452752;0.8821573;0.33543953;0.44859946;0.17226404;0.3215345;0.3458321;0.7571483;0.43663338;0.70146316;;0;24
161;0.53048813;1.4233687;0.41532493;0.16991048;0.77288467;0.19531904;0.65940875;0.5974351;0.8449658;0.011166826;0.7463627;0.47208738;0.44267562;0.3454738;0.47916144;;0;32
162;1.5217081;0.52676433;1.2712784;0.42544296;0.21215709;0.06852892;0.6924702;0.8056465;0.55683494;0.85866374;0.041520443;0.11951432;0.84986615;0.31703475;0.80378;;0;48
163;0.8905888;1.0490304;0.77441394;0.32632568;0.55188835;0.117299765;0.32727996;0.3067212;0.20741682;0.53241396;0.203419;0.47703576;0.22123638;0.1987209;0.35249284;;0;17
164;1.4699144;1.0221986;1.0953869;0.34954154;0.3868364;0.591567;0.9080578;0.95555466;0.9098977;0.96807194;0.2086473;0.20232531;0.41668433;0.14352232;0.35215092;;0;44
165;0.38708276;0.0019601912;1.5919493;0.8481506;0.0032238215;0.06732602;0.40930068;0.34224007;0.4244454;0.83984166;0.48769593;0.8570905;0.4246766;0.89686716;0.57726586;;0;47
166;1.7461253;0.117432885;0.4315729;0.15392141;0.04275047;0.8023015;0.062709026;0.36151108;0.19150685;0.50622946;0.70141476;0.39633322;0.8010092;0.89136523;0.8322868;;0;25
167;0.023869038;1.4901896;1.1509901;0.41864625;0.98980385;0.096130565;0.22070895;0.1619658;0.57018423;0.75522715;0.8029479;0.015702732;0.5836255;0.24218711;0.25946683;;0;44
168;2.0897512;0.8474185;0.006709513;0.0018941602;0.24525696;0.77445585;0.8096701;0.08031738;0.025622176;0.8371501;0.21342607;0.25792816;0.005259484;0.8042901;0.8014971;;0;21
169;1.2878562;0.26111025;0.9030476;0.38330686;0.12734716;0.92854977;0.32717213;0.63606167;0.7265003;0.29348573;0.17085923;0.62778825;0.38126242;0.36972147;0.83573854;;0;23
170;0.19996235;1.9283977;0.6197923;0.19698317;0.9342217;0.8109382;0.7287762;0.5129595;0.7921366;0.10909966;0.110504985;0.8542031;0.03200935;0.17205569;0.7105543;;0;29
171;0.20797352;0.8387628;1.1348567;0.58568585;0.84526896;0.5537924;0.80609983;0.39617243;0.539526;0.6903797;0.3705554;0.43085825;0.38368762;0.5130193;0.99599236;;0;46
172;0.028391184;0.075916834;1.7464181;0.9704754;0.7721704;0.83224845;0.18837419;0.82637435;0.72525686;0.9523897;0.45267588;0.83352005;0.68807113;0.41147044;0.6489883;;0;46
173;0.4607288;1.6139966;0.83473885;0.29380175;0.82297957;0.37475845;0.43452698;0.3806892;0.9715406;0.98746943;0.12142393;0.46326837;0.032524586;0.5315122;0.37272456;;0;34
174;1.0757686;0.98018557;0.067963146;0.029707832;0.47042432;0.23640534;0.59958833;0.21274717;0.50075126;0.34729028;0.7288726;0.7439019;0.8970144;0.53225535;0.5341884;;0;20
175;0.49277198;0.023003193;1.7707971;0.82703584;0.029696623;0.02756306;0.30879405;0.9185226;0.632952;0.59884584;0.5865212;0.119532265;0.7239325;0.36910304;0.10460071;;0;52
176;1.885146;0.048621956;1.1235759;0.34208012;0.016416147;0.84657884;0.90359;0.96253085;0.7882556;0.21659791;0.17036912;0.63468343;0.7895914;0.073471;0.87708306;;0;44
177;1.6750205;0.45350707;0.21921673;0.07999778;0.16832744;0.83091426;0.881285;0.36930087;0.73671937;0.28198522;0.58045256;0.034347396;0.7970956;0.263115;0.57682985;;0;25
178;0.5074684;1.3648111;0.049380884;0.021581454;0.77337444;0.78736293;0.59958833;0.21274717;0.50075126;0.34841973;0.7288726;0.71630055;0.8970144;0.5385088;0.5260898;;0;26
179;1.4679443;1.3252968;0.3800727;0.12087177;0.46751675;0.25031567;0.9802913;0.46015012;0.009969516;0.14361855;0.30797973;0.15374324;0.45128682;0.061992913;0.5338725;;0;29
180;0.7125133;1.8898057;0.3881385;0.12087177;0.7704673;0.8012929;0.9802913;0.46015012;0.009969516;0.14474767;0.30797973;0.12585858;0.45128682;0.067159;0.5257739;;0;35
181;1.04477;0.97831106;0.7410182;0.30412868;0.4790943;0.35523868;0.13404384;0.7101812;0.5601395;0.62714916;0.30836764;0.2650898;0.3316032;0.8129625;0.9179759;;0;20
182;1.0537174;0.9600938;0.13989939;0.062278025;0.47042432;0.7580889;0.59958833;0.2336559;0.50075126;0.34729028;0.7288726;0.7642603;0.87067467;0.528171;0.5341884;;0;19
183;0.28987068;1.7295607;0.6758872;0.2341907;0.89428633;0.29975808;0.00093909516;0.47132778;0.13144124;0.94822913;0.7160844;0.40553933;0.44797987;0.060141116;0.4700077;;0;31
184;0.78041625;0.27059695;1.6869026;0.71012396;0.21247974;0.5147064;0.0051229345;0.13794671;0.52026504;0.5702582;0.7618134;0.6284147;0.24111137;0.8905395;0.93834203;;0;51
185;1.0021373;1.1076429;0.17873539;0.07581691;0.53180945;0.37242857;0.24236605;0.1851557;0.556907;0.8622683;0.54837835;0.41714135;0.69568837;0.14184633;0.611051;;0;20
186;0.49277198;0.023003193;1.7707971;0.82703584;0.029696623;0.02756306;0.30879405;0.9185226;0.632952;0.59884584;0.5865212;0.119532265;0.7239325;0.36910304;0.10460071;;0;52
187;0.9634053;1.3573016;0.025952015;0.009925294;0.60703415;0.39556473;0.093887515;0.90790796;0.21298788;0.46721634;0.34460512;0.19010982;0.4609915;0.6924237;0.78329813;;0;26
188;0.21528204;0.00605419;1.525761;0.9107284;0.017898388;0.76828325;0.59669906;0.7477259;0.17089565;0.66526526;0.5316037;0.6546362;0.9272644;0.6368422;0.30927217;;0;48
189;1.5679914;0.03166922;0.19966677;0.08061643;0.012856265;0.39001828;0.37790674;0.22725098;0.0186655;0.16465783;0.33367524;0.7664103;0.32518104;0.45034224;0.43858173;;0;24
190;0.52321494;1.4038537;0.40963066;0.16991048;0.77288467;0.19531904;0.6618334;0.5869154;0.8449658;0.0097206915;0.7463627;0.49457955;0.45374495;0.4352878;0.48677358;;0;31
191;1.063629;1.1591296;0.18824512;0.07581691;0.52733546;0.36824283;0.24236605;0.14281154;0.5204522;0.8622683;0.54837835;0.41714135;0.19732481;0.14184633;0.611051;;0;21
192;1.4486012;0.29948023;0.8057858;0.31753922;0.1297848;0.6311913;0.39949852;0.81556743;0.4244454;0.83984166;0.17188394;0.20691453;0.4244726;0.019233286;0.57726586;;0;25
193;1.3732369;0.0134058595;1.4401294;0.5151187;0.0062146336;0.09584874;0.8219748;0.35247216;0.78176445;0.33524272;0.91827285;0.4197486;0.92991793;0.906679;0.24891973;;0;47
194;0.34230334;1.3056235;0.3624316;0.16700423;0.8367673;0.78434896;0.52445996;0.7274544;0.44278955;0.5079042;0.51501393;0.7373688;0.75420666;0.3627004;0.84784675;;0;28
195;0.95638347;0.8597498;0.8944094;0.3868684;0.46615833;0.8743281;0.7532989;0.5125917;0.5681428;0.11386567;0.62507606;0.7864021;0.6318091;0.19542676;0.5217016;;0;22
196;0.8332504;1.5421097;0.15206566;0.05509165;0.68462497;0.88020694;0.8725425;0.15255783;0.50777096;0.44920066;0.20465605;0.26542038;0.69741374;0.09546198;0.5884958;;0;32
197;0.19450016;0.6957421;1.8353069;0.7612699;0.8264583;0.82145643;0.8751026;0.675205;0.9804758;0.15832432;0.6950305;0.36882558;0.44698718;0.10980632;0.12619324;;0;54
198;0.20571962;0.4375709;1.9471211;0.8450462;0.7202211;0.8263686;0.2800619;0.07244537;0.9346567;0.5940084;0.9431734;0.34711033;0.4685659;0.7810382;0.086414665;;0;51
199;0.31281248;0.20700388;1.7148875;0.86290914;0.3721625;0.4925254;0.83280635;0.46209982;0.31396934;0.39636466;0.9699383;0.34174797;0.16702995;0.62705255;0.9742727;;0;51
200;1.0764904;1.0080137;0.7635163;0.30412868;0.4790943;0.35523868;0.13404384;0.71086586;0.72443765;0.6343794;0.30836764;0.2650898;0.3316032;0.8129625;0.9179759;;0;21
201;0.039273355;0.07371749;1.7997346;0.9704754;0.68837017;0.83224845;0.19207504;0.15586951;0.54994375;0.96528614;0.12467388;0.22531083;0.61317164;0.5345731;0.6694894;;0;47
202;0.0014711441;0.6903718;1.7516426;0.7609906;0.99864334;0.8322423;0.21154097;0.5404165;0.24423848;0.77421564;0.8453178;0.36521903;0.7800988;0.0033941101;0.20937388;;0;47
203;0.33131602;1.1054579;0.9772289;0.44730645;0.8146226;0.6220677;0.8751026;0.675205;0.52425164;0.47670737;0.6950305;0.54674816;0.44698718;0.10980632;0.1401418;;0;20
204;0.66012865;1.3445987;0.8561539;0.33056563;0.7094593;0.4241034;0.23343298;0.38489115;0.9653106;0.36890042;0.87311554;0.18985325;0.33847293;0.4570518;0.12824108;;0;29
205;0.0129944375;1.2842346;1.0901891;0.4480726;0.9935586;0.6152054;0.4267139;0.5404165;0.19266972;0.80489784;0.8453178;0.5431416;0.7800988;0.051875025;0.22332244;;0;39
206;0.02918566;0.07804123;1.7952886;0.9704754;0.7721704;0.83224845;0.18837419;0.82637435;0.72525686;0.9523897;0.72262144;0.8359134;0.68807113;0.41147044;0.6489883;;0;48
207;0.272778;1.3149048;0.9339716;0.3868684;0.86977977;0.8743281;0.042846978;0.4927683;0.44410205;0.202212;0.44577938;0.784677;0.6318091;0.19510363;0.5217016;;0;26
208;0.5978171;1.912703;0.041646287;0.013228387;0.8071479;0.25936627;0.9811049;0.9850557;0.22396328;0.47460297;0.3054913;0.19267395;0.65683365;0.441684;0.0074392855;;0;32
209;1.4622955;0.21905884;0.28415945;0.12087177;0.09466472;0.35706472;0.73893136;0.87927365;0.6327433;0.6126971;0.085406914;0.30022553;0.46095553;0.69998777;0.5257739;;0;25
210;0.332495;1.3081585;0.9176837;0.3801267;0.84154546;0.23640534;0.3831119;0.79722196;0.36186504;0.9307647;0.33587128;0.2374492;0.8970144;0.5411309;0.47067413;;0;28
211;0.103737414;0.59167004;1.2823309;0.72110796;0.8895046;0.86653817;0.6120049;0.15635633;0.55188376;0.27616563;0.63386476;0.73899126;0.36582673;0.43492207;0.53161055;;0;46
212;0.8938344;1.0418829;0.77254003;0.32632568;0.5485956;0.117299765;0.32727996;0.28028798;0.20741682;0.46839973;0.21243173;0.4733767;0.23902684;0.1987209;0.35249284;;0;17
213;0.4559489;1.5718349;0.314527;0.12087177;0.8202657;0.35706472;0.9802913;0.90448654;0.22695881;0.52991134;0.298967;0.1971406;0.4431651;0.7009466;0.5257739;;0;32
214;1.5907327;0.011540792;0.8665453;0.31753922;0.004618606;0.06732615;0.42584366;0.1313628;0.42444572;0.83984166;0.17188394;0.20691447;0.4244726;0.89553463;0.57726586;;0;21
215;1.3920448;0.010119394;1.055988;0.41314194;0.0046277917;0.067315884;0.42584366;0.36686057;0.42443505;0.83984166;0.17188394;0.2069046;0.4244726;0.889521;0.24574666;;0;36
216;0.7439925;1.9405324;0.18029882;0.05509165;0.76692635;0.87002885;0.096190125;0.37543833;0.97219557;0.11967796;0.2054514;0.8730185;0.69741374;0.12944755;0.47212985;;0;33
217;0.90039647;1.2685311;0.019739535;0.00807786;0.60703415;0.40391165;0.87112474;0.9151143;0.21298788;0.46985096;0.6508719;0.19182608;0.45714492;0.6590085;0.5910948;;0;23
218;0.16464321;1.2272764;0.88976914;0.3966603;0.9151022;0.56997;0.20018187;0.87727755;0.5190435;0.46709388;0.8319866;0.21646042;0.4680773;0.75651574;0.33030424;;0;24
219;0.54570615;1.8430816;0.3694026;0.12087177;0.81674266;0.35706472;0.9802913;0.95558125;0.20383662;0.21792915;0.30797973;0.5536192;0.46095553;0.7009466;0.99975383;;0;34
220;1.1863381;0.29656324;1.2823498;0.5151187;0.1559475;0.09584874;0.8219748;0.3399488;0.16454709;0.33524272;0.91827285;0.42236206;0.40866497;0.7954319;0.24891973;;0;48
221;1.2491581;0.020005675;1.4108489;0.5386094;0.010194801;0.7451811;0.77016103;0.110731535;0.74927425;0.3083451;0.7999769;0.4028683;0.95535135;0.90182626;0.3190111;;0;46
222;1.455798;0.025361283;0.80726254;0.32228178;0.011089355;0.05776029;0.42563158;0.3067212;0.20741682;0.53241396;0.203419;0.20737848;0.22123638;0.2418192;0.35249284;;0;22
223;0.8621474;1.0471711;1.0425736;0.41718584;0.56149995;0.12686555;0.32749206;0.15598059;0.4244454;0.83984166;0.17188394;0.47657204;0.4244726;0.8517099;0.24574666;;0;42
224;0.15355274;0.69512844;1.4750181;0.7137412;0.8615943;0.86613023;0.77016103;0.65839124;0.13178751;0.27566087;0.7999769;0.40548176;0.4429764;0.7905793;0.3178481;;0;53
225;0.83150864;0.24968706;1.0036026;0.54597616;0.18571183;0.745589;0.39552844;0.1809841;0.55664515;0.30884987;0.647335;0.23909755;0.36129305;0.43492207;0.46812665;;0;15
226;1.3421835;0.013102708;1.4075633;0.5151187;0.0062146336;0.09584874;0.5794912;0.35247216;0.7760379;0.33524272;0.91827285;0.7530316;0.92991793;0.8984789;0.23999481;;0;46
227;1.1177934;1.0184765;0.07061812;0.029707832;0.47042432;0.23640534;0.8420701;0.21274717;0.50647765;0.34729028;0.7288726;0.41061828;0.8970144;0.54036;0.5431136;;0;21
228;1.0317025;0.94003487;0.12982284;0.05904465;0.47042432;0.7580889;0.59958833;0.22924542;0.5498971;0.34729028;0.3681041;0.7642603;0.87067467;0.528171;0.52627486;;0;18
229;0.074848056;0.42689857;1.4028648;0.8092404;0.8895046;0.86653817;0.39552844;0.74502414;0.50749934;0.27353102;0.7027645;0.23738131;0.3696733;0.43492207;0.7834457;;0;50
230;1.4795346;0.67971295;0.024099577;0.009422156;0.27416134;0.69693434;0.8977728;0.17461126;0.80893916;0.2774328;0.5151894;0.8187386;0.3261398;0.7162491;0.45879832;;0;21
231;1.1713972;0.023659086;0.1491648;0.08061643;0.012856265;0.41840628;0.38291582;0.22725098;0.5316645;0.4507401;0.5458574;0.65595025;0.2758472;0.45034224;0.43858173;;0;20
232;0.85419637;0.3008325;1.2112212;0.5912752;0.21557045;0.06475404;0.8029184;0.30736142;0.5395272;0.5439864;0.10793381;0.45831951;0.38483122;0.5084402;0.35249284;;0;45
233;0.28757253;1.1597878;0.65870726;0.3207363;0.84526896;0.55569595;0.3304465;0.5065828;0.5395415;0.6788072;0.20293333;0.43227214;0.24507841;0.20271344;0.72980946;;0;24
234;0.18876167;1.9341875;0.005782223;0.0018941602;0.93806696;0.7684306;0.8096701;0.07705059;0.025622176;0.3080239;0.15935247;0.41132712;0.43754387;0.8010629;0.84090483;;0;26
235;1.9746622;0.27377793;0.76833457;0.2341907;0.087705314;0.29975808;0.00093909516;0.47132778;0.13144124;0.94822913;0.7160844;0.2521404;0.04518667;0.060141116;0.46387875;;0;27
236;1.2208362;1.4687532;0.2380879;0.078954086;0.558516;0.9034419;0.5402893;0.14281154;0.7859702;0.860264;0.07162854;0.44511163;0.18681404;0.85241747;0.611051;;0;33
237;0.11087782;1.2207544;1.2347273;0.50231504;0.9423357;0.34163722;0.21747598;0.7544273;0.52014244;0.89281565;0.55802125;0.0100912005;0.31396386;0.17267838;0.3256881;;0;45
238;0.06374199;0.48565173;2.014437;0.8481506;0.9169183;0.05727467;0.7177553;0.34224007;0.18395525;0.83984166;0.3980248;0.85300964;0.038377315;0.173947;0.86745536;;0;51
239;1.4978528;0.09513379;0.4798114;0.19698317;0.040379673;0.82613015;0.42032146;0.40190884;0.41278172;0.10909966;0.4776498;0.8569024;0.42003918;0.89472806;0.5536308;;0;25
240;1.6219282;0.14796437;0.07605672;0.029707832;0.05791688;0.25340533;0.6094431;0.23522499;0.5586;0.87436604;0.7288726;0.7439019;0.73973763;0.7232661;0.85322666;;0;22
241;0.31868926;1.215554;0.33742893;0.16700423;0.8367673;0.78434896;0.5162339;0.71709955;0.5003666;0.4780791;0.51501393;0.73670053;0.75420666;0.37334332;0.31157416;;0;25
242;0.024210604;1.5115142;1.1674608;0.41864625;0.98980385;0.8794142;0.35368633;0.17932877;0.57018423;0.7571786;0.9286572;0.015702732;0.33219373;0.24218711;0.25946683;;0;45
243;0.73299944;1.1152077;1.131101;0.44759327;0.62982255;0.04452163;0.22251499;0.7828362;0.50954634;0.66268414;0.8026831;0.048968703;0.5849521;0.69098943;0.35986456;;0;45
244;1.5305421;0.13962746;0.07177137;0.029707832;0.05791688;0.25340533;0.5823854;0.22477704;0.50075126;0.84995127;0.7477729;0.7535766;0.73973763;0.7335864;0.31282833;;0;21
245;0.4647703;1.5718216;0.31500104;0.12087177;0.8169737;0.35706472;0.9917901;0.87927365;0.22695881;0.46589714;0.28907683;0.18385968;0.46095553;0.7009466;0.530023;;0;33
246;0.28077036;1.6752622;0.6546681;0.2341907;0.89428633;0.41920942;0.00093909516;0.4963327;0.9634183;0.94822913;0.7160844;0.18531677;0.45015073;0.49304962;0.4700077;;0;29
247;0.6268426;1.294728;1.0150357;0.39119765;0.71295613;0.28871518;0.44860584;0.35988623;0.083901614;0.36890042;0.87311554;0.41007596;0.33630204;0.06295183;0.12824108;;0;27
248;1.4902099;1.0080128;0.11551688;0.0408198;0.3786148;0.5556295;0.7509326;0.44307238;0.48241633;0.34570906;0.0011278694;0.22993322;0.9592618;0.6245407;0.09855105;;0;22
249;0.2852121;1.7017646;0.6650249;0.2341907;0.89428633;0.25853175;0.00093909516;0.47140855;0.13144124;0.89390564;0.7160844;0.41448933;0.44797987;0.061338156;0.4700077;;0;30
250;1.1478943;0.023184389;0.14617194;0.08061643;0.012856265;0.38284433;0.44872725;0.22725098;0.53159183;0.4507401;0.54587615;0.65595025;0.32518104;0.45034224;0.43858173;;0;17
251;0.283348;0.18750575;1.5584352;0.8633421;0.3721625;0.4925254;0.83280635;0.46209982;0.31396934;0.39825037;0.96973735;0.34174797;0.47292516;0.62705255;0.9186392;;0;49
252;0.12883769;0.022290314;1.8057796;0.9539843;0.109062485;0.071960635;0.40791023;0.1456495;0.6345544;0.6094624;0.07317958;0.80893123;0.64831495;0.4339539;0.89897865;;0;49
253;0.34957644;0.0017702589;1.4376976;0.8481506;0.0032238215;0.25675985;0.7380899;0.34224007;0.4244454;0.8413183;0.48769593;0.34747016;0.43319535;0.9275409;0.57726586;;0;44
254;0.07385045;0.42120868;1.3841668;0.8092404;0.8895046;0.86653745;0.3955289;0.74060816;0.55664515;0.27353102;0.34199655;0.23738123;0.3696733;0.43492216;0.77552235;;0;47
255;0.07385078;0.4212106;1.384173;0.8092404;0.8895046;0.86652887;0.39551795;0.74059826;0.55664515;0.27353102;0.34198606;0.23737137;0.3696733;0.43491197;0.77553236;;0;49
256;0.8779795;1.6248906;0.1602286;0.05509165;0.68462497;0.88020694;0.45162356;0.15232632;0.70058477;0.44973353;0.061839238;0.26518488;0.08428767;0.8399285;0.5884958;;0;33
257;0.7011233;1.5421805;0.20434532;0.07642205;0.7283553;0.3307364;0.84561354;0.12177691;0.51134276;0.27939364;0.22020319;0.21902096;0.71604234;0.10001257;0.44990975;;0;32
258;0.21528204;0.00605419;1.525761;0.9107284;0.017898388;0.76828325;0.59669906;0.7477259;0.17089565;0.66526526;0.5316037;0.6546362;0.9272644;0.6368422;0.30927217;;0;48
259;0.003661654;1.2178952;1.188625;0.4922558;0.998086;0.63169366;0.21154097;0.5404165;0.5725824;0.80489784;0.82436186;0.42571214;0.7800988;0.014567122;0.22332244;;0;43
260;0.0017387719;0.5783293;1.5984573;0.77899504;0.998086;0.6418927;0.21984875;0.5404165;0.5725824;0.80489784;0.82436186;0.42571214;0.7800988;0.014567122;0.22332244;;0;46
261;1.0288686;0.4212093;1.0916548;0.49419415;0.24737489;0.090456516;0.39581954;0.62657785;0.5692002;0.37004802;0.13999362;0.61402416;0.22588973;0.5252176;0.851356;;0;43
262;2.02287;0.43646204;0.0061572483;0.0018941602;0.13528556;0.7684306;0.79935694;0.07705059;0.17366129;0.3080239;0.18461287;0.27155086;0.03288865;0.80148983;0.85323507;;0;19
263;0.2325472;0.0065397234;1.6481237;0.9107284;0.017898388;0.76828325;0.6070122;0.7477259;0.023100741;0.66526526;0.5063514;0.6410143;0.9272644;0.63641524;0.29064086;;0;50
264;0.027079701;0.07314459;1.6805801;0.9704754;0.7742707;0.83224845;0.21244103;0.5490854;0.72525686;0.9523897;0.45267588;0.83352005;0.68807113;0.41147044;0.7735323;;0;45
265;0.01984524;1.3586456;1.326128;0.4922558;0.9907018;0.63169366;0.18747413;0.81770444;0.5725824;0.80489784;0.82436186;0.42571214;0.7800988;0.014567122;0.10043496;;0;46
